,000001,000002,000063,000069,000100,000157,000166,000301,000333,000338,000408,000425,000538,000568,000596,000617,000625,000651,000661,000708,000725,000733,000768,000776,000786,000792,000800,000858,000876,000877,000895,000938,000963,000977,000983,000999,001289,001979,002001,002007,002027,002049,002050,002074,002129,002142,002179,002180,002202,002230,002236,002241,002252,002271,002304,002311,002352,002371,002410,002415,002459,002460,002466,002475,002493,002555,002594,002601,002603,002648,002709,002714,002736,002812,002821,002841,002916,002920,002938,003816,300014,300015,300033,300059,300122,300124,300142,300223,300274,300308,300316,300347,300408,300413,300433,300450,300454,300496,300498,300628,300661,300750,300751,300759,300760,300763,300782,300896,300919,300957,300979,300999,301269,600000,600009,600010,600011,600015,600016,600018,600019,600023,600025,600028,600029,600030,600031,600036,600039,600048,600050,600061,600085,600089,600104,600111,600115,600132,600150,600176,600183,600188,600196,600219,600233,600276,600309,600332,600346,600362,600372,600406,600426,600436,600438,600460,600489,600515,600519,600547,600570,600584,600585,600588,600600,600606,600660,600674,600690,600732,600741,600745,600754,600760,600795,600803,600809,600837,600845,600875,600886,600887,600893,600900,600905,600918,600919,600926,600938,600941,600958,600989,600999,601006,601009,601012,601021,601059,601066,601088,601100,601111,601117,601138,601155,601166,601169,601186,601211,601225,601229,601236,601238,601288,601318,601319,601328,601336,601360,601377,601390,601398,601600,601601,601607,601615,601618,601628,601633,601658,601668,601669,601688,601689,601698,601699,601728,601766,601788,601799,601800,601808,601816,601818,601838,601857,601865,601868,601872,601877,601878,601881,601888,601898,601899,601901,601916,601919,601939,601985,601988,601989,601995,601998,603019,603195,603259,603260,603288,603290,603369,603392,603486,603501,603659,603799,603806,603833,603899,603986,603993,605117,605499,688008,688012,688036,688041,688065,688111,688126,688187,688223,688256,688271,688303,688363,688396,688561,688599,688981
002812,0,2,1,0,0,0,0,1,4,0,3,0,1,3,1,0,8,1,2,0,0,0,0,2,1,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,19,39,16,2,0,0,0,1,0,0,1,0,1,0,0,2,0,0,17,38,25,6,4,1,56,0,0,0,68,2,3,0,0,0,0,0,2,0,68,2,7,4,0,14,0,0,31,14,1,0,0,2,0,26,0,0,0,0,0,98,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,3,0,1,4,3,1,0,0,1,1,3,1,0,1,0,3,6,0,0,6,0,17,1,1,20,0,1,2,6,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,8,0,0,0,3,0,1,1,1,1,1,1,0,0,0,2,21,0,4,4,3,4,1,4,11,0,2,0,0,3,0,1,0,5,2,0,0,1,0,5,1,0,3,2,0,0,0,1,0,2,2,0,2,1,1,1,0,0,2,2,0,0,0,0,1,0,1,16,0,0,0,1,0,3,1,7,2,1,1,1,2,2,0,1,2,1,0,2,1,0,0,0,0,0,0,22,23,14,0,0,0,2,17,1,1,6,0,3,0,1,0,1,20,9,0,11,0,1,0,15,13
002821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002916,3,0,13,0,3,3,3,0,4,0,1,3,0,7,4,0,5,2,3,0,1,0,2,5,0,2,0,7,0,0,0,3,2,8,0,3,0,1,0,0,2,2,7,1,2,1,5,0,0,1,1,11,0,3,0,5,3,11,0,7,2,5,2,41,1,0,18,1,0,0,0,4,2,0,0,0,0,16,42,0,3,1,10,6,0,9,0,0,4,51,7,2,7,1,22,2,0,0,4,2,3,22,0,1,10,0,4,5,0,0,7,1,3,1,0,1,0,0,0,0,3,0,0,3,0,7,3,7,0,2,6,0,0,1,3,3,0,0,3,1,37,0,0,0,0,6,2,0,0,4,4,2,1,3,0,4,2,1,14,1,0,4,1,0,0,0,3,0,1,0,2,7,0,0,1,0,6,1,1,0,0,0,0,3,0,2,3,2,0,6,1,1,1,0,1,3,0,1,1,3,3,0,0,50,0,0,0,1,9,0,0,0,0,2,6,3,2,6,3,1,0,1,5,1,0,0,0,3,1,1,3,0,1,3,2,0,4,3,2,4,0,0,1,0,0,1,0,0,0,1,1,4,0,1,11,2,0,2,1,1,2,1,5,0,5,0,9,0,0,0,0,0,0,3,0,2,3,0,0,18,4,0,7,28,14,10,28,0,7,1,0,2,39,5,0,0,2,0,2,27
002920,2,3,6,0,6,0,3,0,8,31,3,2,0,3,3,1,41,2,2,0,2,0,1,2,0,0,10,3,0,0,0,7,0,12,0,3,1,0,3,0,1,2,40,4,3,1,1,4,0,24,6,5,0,3,0,4,9,4,0,14,2,3,2,23,1,3,99,3,0,1,9,3,1,0,0,0,16,0,9,0,10,2,14,3,1,24,0,0,8,17,2,0,2,0,13,0,0,0,6,0,2,34,0,1,11,0,2,3,0,0,6,1,6,1,0,2,0,0,0,0,1,0,2,0,0,5,1,4,1,1,2,0,0,1,47,2,0,0,0,0,5,0,1,0,2,4,2,1,0,0,0,0,0,4,1,0,0,1,4,0,4,4,0,1,0,0,39,0,0,0,29,10,0,0,1,0,3,2,5,0,0,0,0,1,0,0,4,2,0,5,0,1,0,1,0,8,0,4,3,0,0,1,0,13,0,1,0,0,3,1,0,1,28,2,1,0,2,0,1,0,3,2,2,2,4,0,0,0,43,1,0,0,3,68,1,1,3,0,1,28,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,5,0,0,1,2,0,0,4,0,10,0,2,1,2,0,0,0,0,12,0,4,0,0,0,9,4,0,8,8,3,3,9,0,17,1,0,2,17,8,0,0,1,0,4,5
002938,0,1,11,0,5,1,1,0,10,6,1,0,1,1,1,4,1,2,7,0,5,0,0,4,1,2,0,3,1,0,0,3,1,6,0,0,0,1,1,0,2,5,6,1,2,1,1,3,0,10,1,28,4,0,1,6,3,2,0,3,3,3,1,51,1,1,27,1,0,1,3,5,4,2,0,0,42,9,0,6,7,2,10,2,0,3,0,0,2,37,0,2,4,0,29,2,0,0,5,3,4,18,0,4,6,0,4,1,0,0,1,1,0,4,0,1,1,0,2,0,1,0,2,4,0,8,1,7,0,1,5,0,0,1,3,8,0,0,1,2,23,1,2,1,0,8,3,1,0,3,0,0,1,1,3,3,0,1,6,2,1,7,2,1,2,0,2,0,3,0,0,14,0,1,1,0,0,0,0,0,1,0,0,4,0,3,5,0,1,5,0,2,0,3,0,5,1,0,3,1,1,1,0,43,0,1,1,1,4,0,3,0,5,3,4,4,1,7,1,2,0,4,1,2,1,0,1,2,1,0,2,0,1,5,1,0,2,1,0,0,0,0,1,1,0,4,0,0,1,0,0,1,1,0,6,2,2,1,1,0,1,1,7,1,5,2,11,0,0,0,0,0,0,2,0,2,3,0,0,7,2,2,2,8,3,7,10,0,3,1,1,1,21,4,0,0,2,0,2,18
003816,0,0,4,0,0,0,0,0,3,3,1,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,1,0,0,4,0,1,4,0,0,1,0,5,2,0,0,0,0,0,6,0,2,1,1,1,0,4,0,0,1,2,0,0,0,0,1,0,0,0,3,0,0,5,0,1,3,0,0,2,0,0,0,0,1,0,0,0,17,0,2,0,0,12,13,4,0,1,0,1,0,0,3,0,1,0,6,0,0,0,2,1,1,0,2,0,0,2,3,0,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,15,1,0,1,1,0,0,16,0,0,1,0,4,14,5,0,21,18,0,1,0,2,0,1,0,0,2,0,1,0,2,0,4,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,3,0,3,0,0,0,1,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,2,2,2,1,0,1,41,3,0,2,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,5,3,0,0,0,0,1,1
300014,0,1,14,0,6,2,5,3,33,3,6,2,1,6,3,0,39,16,7,0,7,0,1,10,0,12,5,8,1,0,0,5,1,15,2,4,1,1,3,0,2,1,84,234,22,4,4,1,0,19,0,5,0,2,1,5,8,9,0,8,34,109,71,36,0,2,313,1,0,2,127,5,11,68,0,0,3,10,7,2,0,15,46,29,5,85,0,0,201,69,8,6,3,1,16,126,0,0,11,1,7,627,0,7,39,0,3,3,0,0,2,1,0,1,0,2,3,4,0,0,1,0,2,3,1,31,8,17,3,2,4,0,2,27,16,9,1,0,1,0,9,0,9,0,0,26,13,0,0,6,0,27,2,1,43,2,1,0,21,3,1,0,2,2,3,0,4,1,5,0,3,12,0,3,3,3,4,0,0,9,4,1,1,10,15,7,5,1,2,7,3,0,1,0,1,61,0,9,18,5,9,0,12,33,0,5,0,2,7,1,1,0,37,5,10,1,2,2,6,2,1,5,4,1,0,0,1,2,26,5,2,1,5,13,2,0,4,3,6,0,0,0,2,2,0,2,22,2,0,3,2,2,2,3,35,3,0,0,5,12,2,1,14,3,13,1,10,4,10,0,0,5,0,16,42,102,14,0,0,19,13,31,10,14,8,2,12,0,9,1,0,37,41,3,18,0,1,0,34,29
300015,0,2,0,0,0,1,3,0,8,1,1,1,6,6,1,1,3,2,15,0,0,0,0,2,2,0,0,5,2,0,0,1,17,1,0,13,0,0,7,4,4,0,1,1,1,1,0,0,0,6,1,0,2,2,3,2,2,1,0,0,0,1,1,6,1,3,12,0,0,0,0,2,2,2,0,0,1,2,2,1,15,0,19,12,8,18,0,0,22,19,0,29,1,1,5,4,0,0,6,0,1,23,0,26,72,0,0,20,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,2,1,3,0,0,2,0,9,1,0,1,1,0,2,1,1,3,10,4,0,45,3,0,0,0,0,2,0,17,0,0,0,1,9,1,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,1,4,0,0,0,1,1,1,4,1,0,2,0,1,3,0,1,0,0,0,2,0,0,4,1,0,0,0,3,0,2,0,0,3,1,0,0,1,4,5,0,1,0,1,0,1,6,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,1,0,2,0,0,1,0,4,0,0,0,0,0,0,2,1,4,2,0,1,2,0,1,1,1,1,0,0,57,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,0,3,0,1,3,6,37,0,0,1,0,0,5
300033,7,9,33,0,2,0,23,2,27,3,4,6,5,29,7,4,16,8,7,1,6,0,2,43,3,3,0,29,5,0,6,14,4,31,5,3,0,5,3,1,4,2,39,19,4,7,4,5,0,45,8,24,3,17,4,5,8,16,0,25,12,20,25,28,5,14,97,2,0,7,18,13,29,7,0,0,10,14,10,1,46,19,0,199,8,47,0,0,59,103,1,3,2,2,24,14,0,0,18,1,9,159,0,4,51,0,2,27,0,0,19,4,11,20,1,9,1,6,7,0,1,4,2,18,2,53,10,28,4,3,17,3,2,1,20,23,1,0,6,3,6,4,10,1,1,39,16,1,2,8,0,9,1,11,13,4,8,2,54,16,93,5,6,37,13,0,5,1,10,0,0,9,0,2,1,9,11,5,5,7,2,12,1,5,1,21,7,16,8,33,19,6,23,3,14,17,2,27,38,26,1,3,1,55,0,9,2,2,90,5,8,10,17,38,36,14,13,21,26,18,4,36,10,22,3,0,3,19,12,25,5,7,44,12,0,7,12,3,11,3,2,0,1,9,14,11,4,4,1,1,17,28,3,9,31,24,16,16,18,6,18,4,41,18,35,3,30,2,18,0,6,5,0,8,3,14,0,1,0,25,23,4,37,15,14,6,58,0,47,6,2,7,94,9,4,0,0,0,8,59
300059,4,10,36,0,3,3,104,0,40,2,4,2,2,17,5,8,12,11,6,0,5,0,2,152,1,2,2,34,2,0,1,1,5,10,2,4,3,1,3,1,1,5,28,13,2,9,2,3,0,5,2,16,1,2,4,2,8,19,0,17,3,11,11,29,0,2,77,0,0,2,12,16,155,4,0,0,6,3,2,1,29,12,199,0,6,33,0,0,53,124,2,4,5,1,16,10,0,0,16,0,4,149,0,2,32,0,2,5,0,0,2,6,8,17,2,11,2,6,8,1,1,0,0,2,0,348,3,41,0,3,5,13,0,3,8,30,1,0,6,3,3,3,4,1,2,17,11,5,0,15,0,5,1,6,11,4,3,1,77,10,37,4,4,4,1,0,2,1,5,0,0,10,0,8,0,0,7,18,2,2,0,6,1,26,2,57,6,9,4,7,98,3,94,1,4,4,0,62,97,13,2,0,1,38,0,16,0,0,377,3,7,40,6,21,56,17,15,37,4,68,1,28,4,27,2,0,1,31,12,17,1,7,193,9,4,3,5,1,47,2,3,0,0,5,5,4,4,4,4,0,65,153,3,5,56,56,11,0,16,1,20,4,128,10,22,2,38,0,5,0,5,3,0,11,0,12,1,2,0,30,22,1,3,18,7,5,40,0,15,1,1,6,100,4,2,0,1,0,8,69
300122,0,1,2,0,0,0,0,0,5,0,0,0,1,1,0,0,5,4,22,1,2,0,1,0,0,0,0,0,1,0,0,3,6,4,0,10,5,4,3,13,1,0,2,4,7,0,0,1,0,4,3,4,2,0,3,0,3,1,0,3,2,0,5,2,4,1,16,1,0,1,1,1,3,0,0,0,0,1,0,0,5,8,8,6,0,9,0,0,2,10,0,8,1,0,1,2,0,0,0,0,0,16,0,9,17,0,2,8,0,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,5,0,5,2,0,0,2,0,2,0,13,0,1,38,1,1,2,0,0,1,0,2,2,0,1,1,2,0,0,0,0,0,0,0,3,0,1,0,0,4,0,4,1,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,5,0,3,1,0,0,0,0,10,0,0,0,0,2,1,0,3,4,0,4,0,1,1,0,0,1,0,0,1,2,0,1,0,4,1,1,5,2,2,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,1,1,0,3,0,6,0,0,0,2,0,2,3,2,2,3,0,21,0,0,0,0,58,0,1,0,1,0,0,0,0,0,5,5,1,1,1,0,0,3,0,0,6,8,9,0,0,0,0,1,0
300124,1,0,17,0,10,15,2,1,32,5,2,10,0,4,0,0,13,9,3,1,5,0,1,4,0,1,1,4,1,0,1,3,1,7,0,8,0,1,3,1,3,1,92,12,15,9,1,8,0,86,61,12,0,4,0,3,9,14,0,21,16,32,24,50,1,0,136,0,0,1,22,4,4,14,0,0,9,24,3,4,85,18,47,33,9,0,0,0,74,57,5,5,1,0,19,24,0,0,16,0,0,134,0,5,70,0,2,2,0,0,3,1,1,2,0,0,0,1,1,0,2,1,0,5,0,9,17,9,0,1,7,0,1,1,19,5,1,0,2,0,6,0,4,0,0,9,2,0,1,1,0,22,0,1,17,0,2,2,14,0,3,0,0,0,1,0,17,0,3,0,10,6,0,1,1,2,3,0,1,9,0,8,0,3,1,3,3,5,2,10,1,2,1,0,1,21,0,7,6,1,28,0,2,19,0,1,0,0,11,0,2,0,27,5,11,1,3,2,1,0,0,5,1,2,0,0,0,3,11,4,5,0,4,59,0,0,1,4,1,1,0,3,3,1,0,6,12,0,0,1,1,2,1,1,16,3,0,2,2,0,3,1,4,1,17,0,7,0,5,0,0,5,0,12,10,27,12,3,0,13,3,16,7,27,4,7,19,0,7,6,3,21,32,6,8,0,7,0,17,19
300142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300274,1,2,43,0,14,1,2,2,29,9,5,5,0,8,4,4,8,14,5,0,10,0,1,12,0,4,1,14,1,0,1,4,4,17,3,3,2,1,1,0,4,3,69,68,44,4,0,2,0,17,3,9,2,0,2,4,15,17,0,17,90,48,31,55,1,9,170,0,0,3,91,11,14,31,0,0,4,8,2,1,201,22,59,53,2,74,0,0,0,185,26,4,8,3,20,104,0,0,19,1,7,430,0,3,52,0,1,3,0,0,1,1,1,5,0,7,3,0,2,0,0,0,1,4,0,21,11,9,0,2,6,0,0,62,13,15,1,0,5,1,10,3,7,9,0,32,11,3,1,11,0,33,0,3,126,4,3,3,51,4,4,5,6,5,1,0,5,2,9,0,1,4,0,4,7,2,11,0,5,13,4,4,1,14,15,9,10,4,1,8,3,4,5,1,2,166,1,8,22,6,12,1,9,94,0,2,0,1,36,4,2,0,13,25,7,0,5,4,5,1,2,19,7,0,5,0,2,4,11,6,5,3,16,13,3,3,9,6,7,0,0,0,6,5,5,8,33,3,3,21,3,3,4,5,62,5,0,3,4,12,10,2,36,7,18,2,27,5,7,0,3,2,0,4,16,49,28,1,0,31,29,93,6,13,7,5,38,0,8,1,6,75,91,1,43,0,2,0,100,55
300308,4,11,138,0,7,2,7,0,63,16,9,4,3,31,13,8,12,19,16,1,13,0,3,23,2,4,3,34,9,0,1,81,1,78,6,5,3,2,3,0,4,2,67,16,7,7,6,2,0,62,7,40,0,3,3,4,10,34,0,51,8,33,29,143,1,14,124,0,0,10,34,24,22,14,0,0,51,17,37,2,69,19,103,124,10,57,0,0,185,0,13,10,8,7,44,42,0,0,26,13,14,357,0,10,57,0,5,6,0,0,5,5,4,12,2,19,2,3,3,1,3,2,0,5,2,48,8,48,0,3,44,3,0,10,16,73,1,0,16,2,54,5,6,10,0,57,26,2,5,14,0,13,5,3,15,5,13,8,143,19,10,10,2,18,6,0,8,0,16,0,1,29,0,10,2,1,22,7,11,1,0,6,1,33,0,18,11,10,8,51,5,2,8,1,4,26,0,12,19,11,13,3,1,377,0,11,0,1,100,5,5,0,10,56,41,6,8,19,30,13,2,39,13,10,2,0,2,23,6,14,0,8,26,25,23,14,39,6,12,2,1,3,5,4,2,12,6,7,11,4,12,14,18,7,163,9,3,7,10,9,26,7,30,9,117,2,95,4,5,0,2,5,0,31,3,13,4,3,0,104,45,13,7,91,33,19,197,0,75,7,0,10,443,11,10,0,1,0,16,164
300316,1,0,0,0,2,9,0,0,0,0,2,4,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,2,10,1,0,0,0,2,0,2,0,0,0,0,0,8,0,1,14,0,1,4,0,0,5,0,0,0,4,0,0,1,0,0,7,2,0,0,8,0,1,2,0,5,0,0,26,13,0,3,0,1,6,24,0,0,3,0,1,16,0,4,3,0,3,1,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,2,0,0,17,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,17,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,5,1,0,4,1,1,0,1,1,0,1,0,0,1,0,0,2,0,1,0,1,3,0,0,0,0,0,1,1,2,6,0,0,2,1,10,0,7,12,0,2,0,0,2,0,8,4,2,6,0,1,0,11,5
300347,0,0,7,0,0,1,3,0,3,0,2,0,1,1,0,1,2,2,11,1,0,0,0,8,0,0,0,1,0,0,0,3,11,3,2,13,9,1,4,3,0,1,2,3,4,0,0,0,0,3,0,2,1,1,0,1,5,1,0,0,5,4,4,3,0,0,16,0,0,0,0,3,0,0,0,0,2,0,2,0,6,29,3,4,8,5,0,0,4,10,3,0,1,1,7,2,0,0,2,1,0,15,0,84,37,0,2,13,0,0,2,0,0,4,0,0,5,0,2,0,2,0,0,0,4,9,4,3,0,1,1,0,7,1,1,2,1,0,0,0,2,2,22,0,0,51,1,10,0,3,0,0,1,2,2,0,0,0,1,8,1,0,2,0,0,0,2,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2,1,2,0,2,1,0,2,0,0,7,0,3,3,5,0,2,1,7,0,0,0,1,5,0,0,1,11,3,3,1,2,11,0,0,0,4,3,1,2,0,1,4,8,1,1,1,1,1,0,0,5,1,5,0,0,0,1,2,0,4,13,0,0,0,0,6,1,2,10,3,0,4,7,1,5,0,7,4,3,0,108,0,1,0,3,4,0,1,0,0,0,0,0,1,1,3,4,0,1,0,1,0,4,0,2,5,4,28,1,0,0,0,1,21
300408,0,0,3,0,4,1,1,0,4,6,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,1,0,0,0,2,1,1,0,0,1,1,1,0,1,3,2,0,5,0,2,1,0,1,1,6,0,1,0,1,3,5,0,1,4,0,1,6,1,1,8,0,0,2,1,0,1,0,0,0,7,2,4,0,3,1,2,5,1,1,0,0,8,8,0,1,0,1,4,0,0,0,1,3,1,11,0,0,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,1,1,0,0,4,2,0,0,0,2,0,4,0,0,0,2,1,3,0,0,1,0,0,3,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,4,0,0,2,1,0,0,0,6,0,1,0,1,3,0,0,0,0,1,1,1,2,1,0,0,1,2,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,7,0,0,4,1,0,0,2,0,2,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,1,1,0,2,0,7,5,0,0,0,0,3,4,0,2,0,0,0,2,7
300413,0,0,3,0,0,1,1,0,1,0,6,0,0,2,0,0,0,0,2,0,1,0,0,2,0,0,0,3,1,0,0,1,0,1,7,0,0,0,0,0,23,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,2,1,0,1,3,1,1,1,0,21,1,0,0,0,1,0,2,2,0,0,1,0,0,0,1,1,2,1,0,0,0,0,3,7,1,1,1,0,0,1,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,0,0,2,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,2,2
